title,review_score,title_num_words,contains_subheading
Way to Wisdom,5.0,3,0
Way to Wisdom: An Introduction to Philosophy,5.0,7,1
Way to wisdom;: An introduction to philosophy,5.0,7,1
Way up north in York State: A unique locale for some late nineteenth century recollections,5.0,15,1
Waylaid,4.846153846153846,1,0
"Waylander (Drenai Tales, Book 4)",4.6,5,0
Waylon: An Autobiography,4.536585365853658,3,1
Wayne Goddard's $50 Knife Shop,4.5,5,0
Ways We Worship,5.0,3,0
Ways of Escape,3.6666666666666665,3,0
Ways of Reading,4.333333333333333,3,0
Ways of Reading: An Anthology for Writers,3.0,7,1
Ways of Sun Light,5.0,4,0
Ways of Sunlight,4.454545454545454,3,0
Ways of Worldmaking,3.6666666666666665,3,0
"Ways of the Strega: Italian Witchcraft: Its Legends, Lore, & Spells (Llewellyn's World Religion & Magick Series)",3.5384615384615383,17,1
"Ways of thinking of Eastern peoples: India, China, Tibet, Japan",4.0,10,1
Ways to the Sky (American Alpine Book Series),4.666666666666667,8,0
"Ways with Words: Language, Life and Work in Communities and Classrooms",4.444444444444445,11,1
Wayside School Gets A Little Stranger,4.622950819672131,6,0
"Wayward Icelanders: Punishment, Boundary Maintenance, And The",4.5,7,1
We All Fall Down,4.043956043956044,4,0
We Are All the Same: A Story of a Boy's Courage and a Mother's Love,4.421052631578948,15,1
"We Are Not Afraid: The Story of Goodman, Schwerner, and Chaney and the Civil Rights Campaign for Mississippi",5.0,18,1
We Are Witnesses: Five Diaries of Teenagers Who Died in the Holocaust,4.137931034482759,12,1
We Are the Monsters!,5.0,4,0
We Are the Stories We Tell: The Best Short Stories by North American Women Since 1945,4.5,16,1
We Band of Angels: The Untold Story of American Nurses Trapped on Bataan by the Japanese,4.685714285714286,16,1
We Came All the Way from Cuba So You Could Dress Like This?: Stories,3.5,14,1
We Came Naked and Barefoot: The Journey of Cabeza de Vaca across North America (Texas Archaeology & Ethnohistory),5.0,18,1
We Can't Eat Prestige: The Women Who Organized Harvard (Labor And Social Change),4.0,13,1
"We Can't Teach What We Don't Know: White Teachers, Multiracial Schools (Multicultural Education Series)",3.2580645161290325,14,1
"We Can't Teach What We Don't Know: White Teachers, Multiracial Schools (Series on School Reform)",3.2580645161290325,15,1
We Caught The Fire,5.0,4,0
We Did It,5.0,3,0
We Die Alone,4.473429951690822,3,0
We Don't Die: George Anderson's Conversations With the Other Side,4.594594594594595,10,1
We Don't Need Another Wave: Dispatches from the Next Generation of Feminists,3.8,12,1
We Gather Together...Now Please Get Lost!,4.333333333333333,6,0
We Got the Neutron Bomb : The Untold Story of L.A. Punk,3.7333333333333334,12,1
We Have Always Lived In The Castle,4.2781456953642385,7,0
We Have Always Lived in the Castle,4.287671232876712,7,0
We Have Capture,4.4,3,0
We Like Kindergarten (A Little Golden Book),4.75,7,0
We Like Kindergarten (a Little Little Golden Book),4.75,8,0
We Preach Christ Crucified,3.75,4,0
We Regret to Inform You,5.0,5,0
We Say It Without Words,4.0,5,0
We Shall Not Sleep: A Novel,4.3076923076923075,6,1
We Speak Your Names,4.75,4,0
We Speak Your Names (Library Edition),4.75,6,0
We Talk You Listen,5.0,4,0
We The Arcturians: A True Experience,4.407407407407407,6,1
We Think the World of You,4.416666666666667,6,0
We Took to the Woods,4.714285714285714,5,0
We Were One.(Brief article)(Book review): An article from: Reviewer's Bookwatch,5.0,10,1
"We Were Soldiers Once...and Young: Ia Drang, The Battle That Changed the War in Vietnam",4.692934782608695,15,1
We Were the Mulvaneys,3.1528046421663443,4,0
We Who Are About To . . .,3.5,8,0
We die alone,4.476190476190476,3,0
"We pointed them north;: Recollections of a cowpuncher,",4.52,8,1
We the Living,4.395833333333333,3,0
We the People: The Constitution of the United States,4.0,9,1
We think the world of you,4.416666666666667,6,0
We took to the woods,4.714285714285714,5,0
We'll Always Have Paris,4.5,4,0
We'll Always Have Parrots (Meg Langslow Mysteries),4.181818181818182,7,0
"We're Different, We're the Same",4.76,5,0
We're Having A Kitten!: From the Big Decision Through the Crucial First Year,4.5,13,1
"We're Just Like You, Only Prettier: Confessions of a Tarnished Southern Belle",3.9322033898305087,12,1
We're in the Money,3.6666666666666665,4,0
We've Got It Made in America,4.0,6,0
"We, The Painters, Book One",5.0,5,0
"We, the accused: A novel",4.833333333333333,5,1
"We, the people",4.0,3,0
Wealth Conundrum: A Money Manager Wrestles with the Puzzles of Wealth,4.285714285714286,11,1
Wealth and poverty,4.136363636363637,3,0
"Weapons of Choice (The Axis of Time Trilogy, Book 1)",3.739644970414201,10,0
Weapons: Designing the Tools of War (Innovators Series),5.0,8,1
Wear and Tear: Stop the Pain and Put the Spring Back in Your Body,3.6,14,1
Wear and Tear: Stop the Pain and Put the Spring Back in your Body,4.666666666666667,14,1
Weather Analysis and Forecasting: Applying Satellite Water Vapor Imagery and Potential Vorticity Analysis,4.5,13,1
Weathercock,4.333333333333333,1,0
"Weathermonger, The",4.25,2,0
Web,3.5714285714285716,1,0
Web & Software Development: A Legal Guide,4.6,7,1
"Web Bloopers: 60 Common Web Design Mistakes, and How to Avoid Them (Interactive Technologies)",4.071428571428571,14,1
Web Data Mining and Applications in Business Intelligence and Counter-Terrorism,4.0,10,0
"Web Design HTML Foldouts (Tags, Style Sheets Reference Guide)",5.0,9,0
"Web Design in a Nutshell, 2nd Edition",4.538461538461538,7,0
Web Design on a Shoestring,4.3076923076923075,5,0
Web Designer's HTML Card Reference Guide,5.0,6,0
Web Navigation: Designing the User Experience,3.9473684210526314,6,1
Web Of Dreams,5.0,3,0
Web Performance Tuning: Speeding Up the Web (O'Reilly Nutshell),4.157894736842105,9,1
"Web Protocols and Practice: HTTP/1.1, Networking Protocols, Caching, and Traffic Measurement",4.777777777777778,11,1
Web Publishing for Genealogy 2nd edition,4.0,6,0
Web Redesign 2.0 Workflow That Works,4.369047619047619,6,0
Web Server Technology,5.0,3,0
Web Site Usability (Interactive Technologies),3.264705882352941,5,0
Web of Deceit,3.6,3,0
Web of Futures : A Fantasy Palindrome ( TSR Books ),5.0,11,1
Web-Based Learning and Teaching Technologies: Opportunities and Challenges,4.333333333333333,8,1
Webmaster in a Nutshell : Deluxe Edition,3.5,7,1
Webster's Dictionary,3.0,2,0
Webster's Medical Speller,5.0,3,0
Webster's New Explorer Encyclopedic Dictionary,4.4,5,0
Webster's New Twentieth Century Dictionary of the English Language (Unabridged),5.0,10,0
Webster's New World Rogets A-Z Thesaurus,4.714285714285714,6,0
Webster's New World Student's Dictionary,4.888888888888889,5,0
Webster's New World dictionary for young adults,5.0,7,0
"Webster's third new international dictionary of the English language, unabridged",5.0,10,0
Websters Collegiate Thesaurus,4.212121212121212,3,0
Websters Dictionary,1.0,2,0
Wedding Bells for Beatrice,4.75,4,0
"Wedding Blessings: Prayers and Poems Celebrating Love, Marriage and Anniversaries",4.722222222222222,10,1
"Wedding Cakes You Can Make: Designing, Baking, and Decorating the Perfect Wedding Cake",4.569767441860465,13,1
Wedding Goddess : A Divine Guide to Transforming Wedding Stress into Wedding Bliss,4.714285714285714,13,1
Wedding Of The Year (American Romance),5.0,6,0
"Wedding Photography: Creative Techniques for Lighting and Posing, Second Edition",3.909090909090909,10,1
Wedding Planning For Dummies (For Dummies (Lifestyles Paperback)),4.352112676056338,8,0
Wedding for a Knight (Warner Forever S.),4.0625,7,0
Wedding of the Year (Sonnet Books),3.4,6,0
Wedgwood: The First Tycoon,4.666666666666667,4,1
Wee Sing Silly Songs with Book,5.0,6,0
Weed,5.0,1,0
Weedflower,4.428571428571429,1,0
"Weeds of California,",4.0,3,0
Weeds of the West,4.476190476190476,4,0
Weegee's New York: 335 Photographs 1935-1960,5.0,6,1
Week by Week Guide to Your Pregnancy,4.5,7,0
Weekend (Point),4.514285714285714,2,0
Weekend Knitting: 50 Unique Projects and Ideas,4.103896103896104,7,1
Weep For Me,3.5,3,0
"Weep No More, My Lady",4.444444444444445,5,0
"Weep no more, my lady",5.0,5,0
"Weep not, child (African writers series)",4.285714285714286,6,0
"Weetamoo: Heart of the Pocassets, Massachusetts - Rhode Island, 1653",4.352941176470588,10,1
Weighed & Found Wanting:,5.0,4,1
Weight Of Numbers,2.0,3,0
Weight Watchers Take-Out Tonight! : 150+ Restaurant Favorites to Make at Home--All 8 POINTS or Less,4.52755905511811,16,1
WeightWatchers POINTSbooster Calculator Slider (WeightWatchers Winning Points),3.0,7,0
Weird & wonderful science facts,5.0,5,0
Weird America,5.0,2,0
Weird California,4.0,2,0
Weird Sister,4.333333333333333,2,0
Weird friends: Unlikely allies in the animal kingdom,5.0,8,1
Welcome Aboard! Your Career as a Flight Attendant (Professional Aviation series),4.75,11,0
Welcome Comfort,5.0,2,0
"Welcome Home, Mary Anne (Baby-Sitters Club Friends Forever #11)",4.0,9,0
Welcome To Hell: An Irishman's Fight For Life Inside The Bangkok Hilton,2.0,12,1
Welcome to Higby,3.411764705882353,3,0
Welcome to Leo's,4.380952380952381,3,0
Welcome to Moonbase,4.428571428571429,3,0
Welcome to Stalk Lake City: A Rhea Jensen Novel,5.0,9,1
Welcome to Terrorland: Mohamed Atta & the 9-11 Cover-up in Florida,4.105263157894737,11,1
Welcome to This World Baby Book,4.5,6,0
Welcome to the Monkey House,4.3441558441558445,5,0
Welcome to the Sea of Sand,4.333333333333333,6,0
Welcome to the monkey house,4.3441558441558445,5,0
"Welcome, Baby!: Baby Rhymes for Baby Times",4.0,7,1
Welding Essentials: Questions & Answers (Expanded Edition),4.333333333333333,7,1
Welding Fabrication and Repair: Questions & Answers,4.333333333333333,7,1
Welding with Children: Stories,5.0,4,1
Well Wishes from a Wishing Well Soul,5.0,7,0
Well of the Worlds (Galaxy Novel #17),4.5,7,0
Well-Beloved (French Edition),4.5,3,0
Well-Decorated Cake,4.631578947368421,2,0
Wellington,4.363636363636363,1,0
Wellington's War: His Peninsular Dispatches,3.6666666666666665,5,1
Wellington: A Personal History,3.4210526315789473,4,1
Wellington: The years of the sword,4.125,6,1
Welsh-English English-Welsh Dictionary (Hippocrene Standard Dictionary),4.6,6,0
Welsh-English/English-Welsh Dictionary & Phrasebook (Hippocrene Dictionary & Phrasebook) (Welsh Edition),3.5,10,0
Wendigo,4.071428571428571,1,0
Werewolves,4.285714285714286,1,0
Werewolves Don't Go to Summer Camp (Bailey School Kids #2),4.055555555555555,10,0
Werewolves in Their Youth: Stories,3.793103448275862,5,1
West Point,3.0,2,0
West Texas Chili Monster,5.0,4,0
West of Dodge: Frontier Stories,4.5,5,1
West of Eden,4.545454545454546,3,0
West of Eden: The End of Innocence at Apple Computer,5.0,10,1
"West with the night,",4.679611650485437,4,0
"Western Heritage, The: Brief Edition Combined",5.0,6,1
Western Horse Behavior and Training,4.8,5,0
Western Horsemanship: The Complete Guide to Riding the Western Horse (A Western Horseman Book),4.5,14,1
Western Reptiles and Amphibians,4.615384615384615,4,0
Western Society and the Church in the Middle Ages,4.454545454545454,9,0
"Western Times and Water Wars: State, Culture, and Rebellion in California",4.5,11,1
Western Wind,4.5,2,0
Westerners (Five Star First Edition Western),4.2,6,0
Westerns Women: Interviews With 50 Leading Ladies Of Movie And Television Westerns From The 1930s To The 1960s,5.0,18,1
Westminster Dictionary of Theological Terms,4.818181818181818,5,0
Westward Ha!,4.333333333333333,2,0
Westward Journey,5.0,2,0
Westward ho!,3.75,2,0
Westward the Dream (Ribbons West) (Book 1),5.0,7,0
Westward the Tide,4.538461538461538,3,0
"Wet Flies: Tying and Fishing Soft-Hackles, Winged and Wingless Wets, and Fuzzy Nymphs",5.0,13,1
Wet Work,4.043478260869565,2,0
Wet-Wall Tattoos: Ben Long and the Art of Fresco,4.75,9,1
Whale Road,5.0,2,0
Wham! It's a Poetry Jam: Discovering Performance Poetry,4.666666666666667,8,1
Wharton on Making Decisions,4.5,4,0
What A Girl Wants,3.3846153846153846,4,0
"What About Baptism? A Discussion on the Mode, Candidate, and Purpose of Christian Baptism",5.0,14,0
What About Bill Gates?,5.0,4,0
What Am I Doing Here,4.2727272727272725,5,0
What Are People for,4.583333333333333,4,0
What Are the Seven Wonders of the World? and 100 Other Great Cultural Lists--Fully Explicated,4.766666666666667,15,0
What Baby Needs (Sears Children Library),4.803921568627451,6,0
What Bloody Man Is That,4.0,5,0
What Came Before He Shot Her,3.1012658227848102,6,0
What Casanova Told Me: A Novel,3.5,6,1
What Catholics Really Believe--Setting the Record Straight: 52 Answers to Common Misconceptions About the Catholic Faith,3.819672131147541,16,1
What Child is This?,5.0,4,0
What Christianity is All about: How You Can Know and Enjoy God,4.75,12,1
"What Comes in 2's, 3's & 4's?",4.5,7,0
What Computers Still Can't Do: A Critique of Artificial Reason,4.0,10,1
What Cops Know,4.4186046511627906,3,0
"What Cops Know: Cops Talk About What They Do, How They Do It, and What It Does to Them",4.4186046511627906,19,1
What Do Authors Do?,4.777777777777778,4,0
What Do Jews Believe?: The Spiritual Foundations of Judaism,4.666666666666667,9,1
What Do Smurfs Do All Day?,4.666666666666667,6,0
What Do We Know: Poems,5.0,5,1
What Do You Know About Engineering....key Questions and Correct Answers (Score-high Exam Book),5.0,13,0
"What Do You Say, Dear?",4.0,5,0
"What Do You See? Learn to Read, Fun & Fantasy (Fun and Fantasy Learn to Read)",5.0,16,0
What Do You See?: Phenomenology of Therapeutic Art Expression,5.0,9,1
What Do You Stand For? For Teens: A Guide to Building Character,4.2,12,1
What Does God Want?,4.5,4,0
What Does Mrs. Freeman Want?,4.5,5,0
What Engineers Know and How They Know It: Analytical Studies from Aeronautical History (Johns Hopkins Studies in the History of Technology),4.5,21,1
What Every Girl Wants: A Portrait of Perfect Love and Intimacy in the Song of Solomon (On the Road with Lisa Harper),3.5,22,1
What Every Mother Needs to Know About Her Baby's First Year: A Parents' Guide to Baby's First Year,4.0,18,1
What Everyone Should Know About Islam and Muslims,5.0,8,0
What Giants They Were,5.0,4,0
What God Does When Women Pray,4.5,6,0
What God Wants: A Compelling Answer to Humanity's Biggest Question,4.3517241379310345,10,1
"What Goes Around: A Novel of Power, Love and War",4.9,10,1
What Good Are the Arts?,3.2,5,0
What Good Is a Cactus?,5.0,5,0
What Great Paintings Say: Old Masters in Detail (Examining Paintings),4.333333333333333,10,1
What Happened in History,5.0,4,0
What Happened to Henry,4.428571428571429,4,0
What Happens After Death: Scientific & Personal Evidence for Survival,3.375,10,1
What Happens When Women Pray,4.9,5,0
What Has Government Done to Our Money? and The Case for a 100 Percent Gold Dollar,4.7272727272727275,16,0
What Have You Lost?,5.0,4,0
What He Did for Love,4.0,5,0
What Heaven Left Behind,5.0,4,0
What Hollywood Believes: AN INTIMATE LOOK AT THE FAITH OF THE FAMOUS,3.2857142857142856,12,1
What I Believe,4.923076923076923,3,0
What I Believe:A Young Person's Guide to the Religions of the World,3.3333333333333335,12,1
What I Did Wrong: A Novel,3.8461538461538463,6,1
What I Know Now: Letters to My Younger Self,4.0606060606060606,9,1
"What I Saw: Reports from Berlin, 1920-1933",4.642857142857143,7,1
What I've Always Known: Living in Full Awareness of the Earth,4.666666666666667,11,1
What If (What If...(Copper Beech Hardcover)),3.5,6,0
What If God Were the Sun?,4.0,6,0
What If...?: Why Not Vol. 1 (Marvel Heroes),3.25,8,1
What If? (Picture Books),5.0,4,0
What If? Writing Exercises For Fiction Writers,4.45,7,0
What Is Ancient Philosophy?,4.846153846153846,4,0
What Is Gnosticism?,3.3076923076923075,3,0
What Is God?,4.0,3,0
What Is Life?,4.538461538461538,3,0
"What Is Life?: with ""Mind and Matter"" and ""Autobiographical Sketches""",4.472222222222222,10,1
What Is Love? A Simple Guide to Romantic Happiness,4.777777777777778,9,0
What Is Marriage For?,4.222222222222222,4,0
What Is Mathematics?: an Elementary Approach to Ideas and Methods,4.609756097560975,10,1
What Is Meditation?: Buddhism for Everyone,4.0,6,1
What Is This Thing Called Love: Poems,4.0,7,1
What Is a Man?,5.0,4,0
What Is the Baha'i Faith?,2.0,5,0
What Is the What,4.6022727272727275,4,0
What It Means to Be a Red Wing: Detroit's Greatest Players Talk about Detroit Hockey,4.6,15,1
What It Takes To Pull Me Through: Why Teenagers Get in Trouble and How Four of Them Got Out,4.714285714285714,19,1
What It's Like To Live Now,4.833333333333333,6,0
What James Likes Best,4.666666666666667,4,0
What Jamie Saw,3.65625,3,0
What Jesus saw from the cross,5.0,6,0
What Just Happened: A Chronicle from the Information Frontier,4.0,9,1
"What Katy did at school, (The Beacon Hill bookshelf)",4.6,9,0
"What Kind of Nation: Thomas Jefferson, John Marshall, and the Epic Struggle to Create a United States",4.171428571428572,17,1
What Lincoln Believed: The Values and Convictions of America's Greatest President,3.5454545454545454,11,1
What Lisa Knew: The Truth and Lies of the Steinberg Case,3.5,11,1
What Love Means to You People,4.269230769230769,6,0
"What Luther says,: An anthology;",5.0,5,1
What Maisie Knew,3.5416666666666665,3,0
What Maisie knew,3.5416666666666665,3,0
What Maisie knew (Doubleday anchor books),3.5416666666666665,6,0
"What Maisie knew,",3.5416666666666665,3,0
What Makes Biology Unique?: Considerations on the Autonomy of a Scientific Discipline,4.818181818181818,12,1
What Makes Flamingos Pink : A Colorful Collection of Q & A's for the Unquenchably Curious,4.375,16,1
What Makes Weather? (What? Where? Why?),5.0,6,0
What Makes You Not a Buddhist,4.361702127659575,6,0
What Marion Taught Willis (Follow Marion on Her Library Adventures!),5.0,10,0
What Matters Most: The Power Of Living Your Values,4.25,9,1
What Matters Most: The Power of Living Your Values,4.25,9,1
What Memories Remain,2.5,3,0
What Men Know That Women Don't: How to Love Women Without Losing Your Soul,4.782608695652174,14,1
What Men Want,2.9529411764705884,3,0
What More Can God Say?,5.0,5,0
What Mr. Mattero Did,3.857142857142857,4,0
"What Mrs. Fisher knows about old southern cooking, soups, pickles, preserves, etc",4.454545454545454,12,0
What My Mother Doesn't Know,4.383620689655173,5,0
What Night Brings (Working Classics),4.5,5,0
What Not To Wear for Every Occasion,2.787878787878788,7,0
What Once We Loved (Kinship and Courage Series #3),4.4375,9,0
What Saint Paul Really Said: Was Paul of Tarsus the Real Founder of Christianity?,4.352941176470588,14,1
What Science Is and How It Works,4.75,7,0
What Shall I Grow? (Chick-fil-A),5.0,5,0
What She Left for Me,4.277777777777778,5,0
What The Bible Says About Being A Man,2.7142857142857144,8,0
What They Don't Teach You at Harvard Business School,3.6666666666666665,9,0
What They Don't Teach You at Harvard Business School Notes from a Street-Smart Executive,3.6666666666666665,14,0
What They Know About You,5.0,5,0
What They Still Don't Teach You At Harvard Business School,4.1,10,0
What Time Is It? You Mean Now?: Advice For Life From The Zennest Master Of Them All,4.555555555555555,17,1
